time,timestamp,frontend_productcatalogservice,adservice_mysql,productcatalogservice_mysql,checkoutservice_cartservice,frontend_recommendationservice,frontend_adservice,frontend_currencyservice,gateway_nats,recommendationservice_productcatalogservice,checkoutservice_currencyservice,checkoutservice_shippingservice,frontend_shippingservice,checkoutservice_productcatalogservice,frontend_checkoutservice,cartservice_redis-cart,checkoutservice_emailservice,frontend_cartservice,checkoutservice_paymentservice
2022-08-21 10:50:59.808814124 +0000 UTC m=+9840.616636490,1661079059,0.008236607142857143,8.82,14.100133333333334,0.007,0.023557692307692307,0.019523809523809527,0.01833333333333334,0.021733333333333334,0.015232558139534884,0.004428571428571428,0.005,0.0035263157894736847,0.0075,0.3125,0.6656,0.008333333333333331,0.005671641791044776,0.0036666666666666666
2022-08-21 10:51:59.805287761 +0000 UTC m=+9900.613110131,1661079119,0.007963917525773197,8.316,15.085866666666666,0.005,0.023088235294117646,0.02125,0.008400735294117646,0.019600000000000003,0.01710526315789473,0.004076923076923077,0.004333333333333333,0.003444444444444444,0.01375,0.175,0.614,0.004333333333333333,0.00446875,0.0035
2022-08-21 10:53:00.194912418 +0000 UTC m=+9961.002734778,1661079180,0.008133047210300429,7.056,13.842533333333332,0.005,0.022299999999999997,0.02058823529411765,0.009467213114754099,0.0228,0.01625,0.06,0.003,0.004,0.008928571428571428,0.175,0.5674666666666667,0.0075,0.004566666666666667,0.003
2022-08-21 10:54:00.03492992 +0000 UTC m=+10020.842752280,1661079240,0.008517350157728707,7.644,16.091466666666665,0.007,0.02420212765957447,0.021329787234042556,0.006793103448275862,0.0228,0.018653846153846156,0.004090909090909091,0.004428571428571428,0.004538461538461538,0.0095,0.2,0.5397333333333334,0.007,0.006380597014925373,0.0034000000000000002
2022-08-21 10:54:59.979467156 +0000 UTC m=+10080.787289518,1661079299,0.00972591362126246,8.232,16.531466666666667,0.004200000000000001,0.024705882352941178,0.02171875,0.009395833333333332,0.0228,0.019852941176470587,0.0045,0.0036666666666666666,0.003769230769230769,0.0075,0.19375,0.7430666666666668,0.0075,0.00671875,0.0036666666666666666
2022-08-21 10:55:59.854110384 +0000 UTC m=+10140.661932746,1661079359,0.008001592356687898,7.98,17.7528,0.003769230769230769,0.024858490566037738,0.020714285714285716,0.00903543307086614,0.0212,0.016976744186046513,0.004846153846153846,0.0035714285714285713,0.0037826086956521737,0.009444444444444445,0.25,0.758,0.003999999999999999,0.0044444444444444444,0.0055
2022-08-21 10:56:59.978992615 +0000 UTC m=+10200.786814976,1661079419,0.008551660516605167,8.064,15.7856,0.004200000000000001,0.0225,0.02009090909090909,0.007804878048780489,0.0228,0.01653846153846154,0.0175,0.0036666666666666666,0.003363636363636364,0.008125,0.29166666666666663,0.6614666666666666,0.0075,0.00464516129032258,0.003
2022-08-21 10:57:59.973532538 +0000 UTC m=+10260.781354899,1661079479,0.00819128787878788,7.476,15.019866666666667,0.006666666666666666,0.023882978723404256,0.02086734693877551,0.008245967741935483,0.021266666666666666,0.016486486486486485,0.004666666666666666,0.004200000000000001,0.003666666666666667,0.00875,0.25,0.5658666666666666,0.0075,0.006188524590163935,0.0036666666666666666
2022-08-21 10:58:59.875040345 +0000 UTC m=+10320.682862706,1661079539,0.009288321167883211,7.392,13.169066666666668,0.007857142857142856,0.023125,0.019342105263157893,0.016666666666666663,0.019600000000000003,0.01668478260869565,0.0033157894736842108,0.006,0.003952380952380953,0.01,0.175,0.6455333333333333,0.0075,0.006126760563380282,0.0036666666666666666
2022-08-21 10:59:59.957121183 +0000 UTC m=+10380.764943543,1661079599,0.008764478764478764,7.812,14.894266666666667,0.003909090909090909,0.024399999999999998,0.019951923076923075,0.009113636363636364,0.0228,0.018333333333333333,0.033333333333333326,0.003,0.0038695652173913043,0.007222222222222224,0.3125,0.7022666666666667,0.004200000000000001,0.004552238805970149,0.004200000000000001
2022-08-21 11:01:00.090094954 +0000 UTC m=+10440.897917341,1661079660,0.008296979865771811,8.904,15.994933333333332,0.0059375,0.03,0.02016129032258064,0.007535211267605634,0.019600000000000003,0.025,0.00875,0.004714285714285714,0.003941176470588235,0.011875,0.175,0.6354,0.004,0.004333333333333334,0.005833333333333333
2022-08-21 11:01:59.926386083 +0000 UTC m=+10500.734208444,1661079719,0.008347639484978542,6.972,15.151866666666667,0.004333333333333333,0.022554347826086958,0.020050000000000002,0.008125,0.021866666666666666,0.016875,0.01,0.0035,0.0032222222222222222,0.009166666666666668,0.3125,0.5903999999999999,0.008125,0.003969696969696969,0.004333333333333333
2022-08-21 11:02:59.758432562 +0000 UTC m=+10560.566254933,1661079779,0.008720538720538719,6.888,14.8964,0.005833333333333333,0.024659090909090915,0.018863636363636364,0.0205,0.021866666666666666,0.01882352941176471,0.004263157894736843,0.003461538461538461,0.003666666666666667,0.00859375,0.23125,0.6782666666666667,0.004200000000000001,0.003947368421052632,0.0032857142857142855
2022-08-21 11:03:59.975917992 +0000 UTC m=+10620.783740353,1661079839,0.008708487084870847,7.812,16.0148,0.0034000000000000002,0.026470588235294117,0.020471698113207547,0.009495614035087719,0.0228,0.0175,0.004200000000000001,0.003,0.0034166666666666664,0.005,0.175,0.6918,0.0075,0.006493902439024391,0.003
2022-08-21 11:04:59.799966132 +0000 UTC m=+10680.607788493,1661079899,0.008715686274509802,7.56,14.6856,0.005,0.023858695652173915,0.01986111111111111,0.008432203389830509,0.019600000000000003,0.016465517241379315,0.007500000000000001,0.003333333333333333,0.00332,0.0125,0.3333333333333333,0.6248666666666667,0.007916666666666666,0.006449275362318841,0.003
2022-08-21 11:05:59.972561457 +0000 UTC m=+10740.780383818,1661079959,0.0076701183431952666,7.476,15.354133333333333,0.005,0.02220338983050848,0.020227272727272726,0.006865671641791045,0.0228,0.014166666666666668,0.0034285714285714284,0.003,0.004200000000000001,0.015000000000000003,0.19,0.6542,0.004333333333333333,0.004402985074626865,0.0035
2022-08-21 11:06:59.791229297 +0000 UTC m=+10800.599051658,1661080019,0.008313148788927336,8.232,16.2632,0.003666666666666667,0.0235,0.020086206896551724,0.010227272727272727,0.0212,0.015178571428571428,0.004666666666666666,0.003181818181818182,0.0031666666666666666,0.008,0.2,0.6748666666666667,0.007,0.005338983050847458,0.0034000000000000002
2022-08-21 11:07:59.920574167 +0000 UTC m=+10860.728396527,1661080079,0.008087748344370862,7.728,15.6316,0.005416666666666667,0.023350000000000003,0.0195,0.020208333333333342,0.019600000000000003,0.016,0.007999999999999998,0.003181818181818182,0.003181818181818182,0.0109375,0.2125,0.6821333333333334,0.0075,0.006266666666666667,0.003
2022-08-21 11:08:59.835323983 +0000 UTC m=+10920.643146354,1661080139,0.007813351498637603,8.736,16.478933333333334,0.005,0.022115384615384613,0.018843283582089553,0.014934210526315788,0.0212,0.01573529411764706,0.0175,0.003,0.0033703703703703704,0.009583333333333334,0.3125,0.7917333333333334,0.0075,0.006114457831325301,0.0034000000000000002
2022-08-21 11:10:00.060260173 +0000 UTC m=+10980.868082546,1661080200,0.007730352303523036,7.98,15.138399999999999,0.0032857142857142855,0.021491935483870968,0.020227272727272726,0.00783203125,0.0228,0.010857142857142857,0.00375,0.003,0.00425,0.0075,0.19375,0.6134666666666667,0.0036666666666666666,0.004283582089552238,0.003
2022-08-21 11:10:59.986215062 +0000 UTC m=+11040.794037422,1661080259,0.008295454545454545,7.98,14.876533333333333,0.003,0.020932203389830505,0.020138888888888887,0.008297101449275363,0.019600000000000003,0.018048780487804877,0.06875,0.003,0.003842105263157895,0.01,0.175,0.6263333333333334,0.0075,0.004257142857142856,0.003
2022-08-21 11:12:00.008272631 +0000 UTC m=+11100.816095001,1661080320,0.008163636363636364,7.224,14.1108,0.003909090909090909,0.024673913043478258,0.019600000000000003,0.02125,0.0228,0.017720588235294116,0.028125,0.0032857142857142855,0.0039000000000000003,0.007884615384615384,0.205,0.6277333333333334,0.0036666666666666666,0.003987012987012987,0.0032857142857142855
2022-08-21 11:12:59.768603501 +0000 UTC m=+11160.576425861,1661080379,0.009506048387096774,8.148,17.238266666666668,0.005833333333333333,0.023090909090909092,0.01995689655172414,0.008571428571428572,0.0228,0.01727941176470588,0.0036,0.003,0.003888888888888889,0.0115,0.19,0.7042,0.0075,0.006095890410958904,0.005
2022-08-21 11:13:59.833904396 +0000 UTC m=+11220.641726766,1661080439,0.007457191780821917,8.484,15.305866666666667,0.007,0.02358490566037736,0.019072580645161288,0.0077229299363057325,0.0208,0.012837837837837839,0.0075,0.0034000000000000002,0.00316,0.014285714285714285,0.19375,0.6991333333333333,0.00875,0.006317567567567567,0.004
2022-08-21 11:14:59.838138858 +0000 UTC m=+11280.645961247,1661080499,0.007966472303206996,8.148,13.301066666666667,0.006666666666666666,0.021059322033898306,0.019954545454545454,0.009692622950819673,0.0228,0.014318181818181818,0.003999999999999999,0.0036666666666666666,0.004,0.01625,0.3333333333333333,0.6222666666666666,0.0075,0.004966101694915254,0.003
2022-08-21 11:15:59.836860374 +0000 UTC m=+11340.644682734,1661080559,0.007937116564417179,7.14,15.906933333333333,0.0038000000000000004,0.022222222222222223,0.019210526315789473,0.008075221238938054,0.019600000000000003,0.014166666666666666,0.004142857142857143,0.005,0.003947368421052632,0.009375,0.075,0.5961333333333333,0.006666666666666666,0.005,0.003
2022-08-21 11:16:59.968267395 +0000 UTC m=+11400.776089756,1661080619,0.009397482014388489,8.652,15.80261403040811,0.005714285714285714,0.027243589743589744,0.020474137931034486,0.008571428571428572,0.02152,0.02057692307692308,0.0045,0.0035454545454545456,0.003823529411764706,0.006458333333333333,0.0875,0.6894,0.006875,0.005362903225806451,0.003333333333333333
2022-08-21 11:17:59.780282929 +0000 UTC m=+11460.588105289,1661080679,0.008578066914498141,6.972,15.173866666666667,0.00625,0.024634146341463412,0.02005,0.008896551724137931,0.019600000000000003,0.01616071428571429,0.0042727272727272735,0.0032666666666666664,0.004066666666666666,0.00890625,0.19,0.6063333333333334,0.006,0.006340579710144928,0.0035714285714285713
2022-08-21 11:18:59.82678959 +0000 UTC m=+11520.634611951,1661080739,0.007879939209726444,8.232,14.352799999999998,0.004333333333333333,0.02291666666666667,0.02058823529411765,0.006798245614035087,0.0213,0.016923076923076923,0.004,0.004333333333333333,0.003941176470588235,0.00875,0.175,0.6016,0.004,0.005833333333333333,0.003
2022-08-21 11:20:00.032206908 +0000 UTC m=+11580.840029269,1661080800,0.00875,6.468,15.7416,0.005,0.022352941176470586,0.01973404255319149,0.0078125,0.019600000000000003,0.015785714285714285,0.003909090909090909,0.0036666666666666666,0.0038461538461538464,0.008333333333333333,,0.5989333333333333,0.006666666666666666,0.004929824561403509,0.006666666666666666
2022-08-21 11:20:59.763951153 +0000 UTC m=+11640.571773513,1661080859,0.007914012738853502,8.316,13.998666666666667,0.004666666666666666,0.02225,0.019556451612903224,0.006757246376811594,0.019600000000000003,0.016219512195121952,0.005,0.003444444444444444,0.003666666666666667,0.008055555555555555,0.21249999999999997,0.6482,0.00625,0.003936708860759494,0.004
2022-08-21 11:22:00.123907462 +0000 UTC m=+11700.931729845,1661080920,0.007375,7.56,14.78,0.005,0.020714285714285716,0.019314516129032257,0.018571428571428572,0.0212,0.00994047619047619,0.005,0.0038571428571428567,0.0041764705882352945,0.008055555555555555,0.205,0.7082,0.003,0.004420289855072464,0.0035
2022-08-21 11:23:00.074971093 +0000 UTC m=+11760.882793466,1661080980,0.0076650943396226415,8.316,14.914133333333334,0.005,0.02283653846153846,0.02044642857142857,0.008511029411764707,0.0228,0.016642857142857143,0.0046,0.0032857142857142855,0.0036666666666666666,0.0075,0.2,0.6252000000000001,0.0075,0.006136363636363637,0.0036666666666666666
2022-08-21 11:24:00.053364651 +0000 UTC m=+11820.861187020,1661081040,0.009021739130434784,8.064,15.136266666666666,0.0064285714285714285,0.030882352941176475,0.019,0.00851063829787234,0.0214,0.02265625,0.004125,0.004428571428571428,0.0046,0.00825,0.2,0.6648,0.007,0.0065625,0.004
2022-08-21 11:25:00.034350511 +0000 UTC m=+11880.842172872,1661081100,0.008542944785276074,7.896,16.434933333333333,0.005,0.020476190476190474,0.019,0.008152173913043476,0.0212,0.014038461538461536,0.003444444444444444,0.003,0.004375,0.006,0.175,0.6678,0.004,0.004402985074626865,0.003
2022-08-21 11:26:00.07778099 +0000 UTC m=+11940.885603361,1661081160,0.008003533568904594,6.468,14.344266666666666,0.004333333333333333,0.02254807692307692,0.019136363636363635,0.023071428571428566,0.0214,0.01358695652173913,0.09166666666666667,0.0038571428571428567,0.0036666666666666666,0.007857142857142856,0.375,0.6103999999999999,0.004333333333333333,0.004516129032258064,0.0035
2022-08-21 11:26:59.910162941 +0000 UTC m=+12000.717985311,1661081219,0.007720588235294119,8.064,15.525866666666667,0.005,0.022794117647058822,0.019279661016949154,0.00851923076923077,0.0212,0.015526315789473685,0.0075,0.0032222222222222222,0.00375,0.009375,0.2125,0.6461333333333333,0.005833333333333333,0.0043030303030303025,0.003
2022-08-21 11:27:59.938942882 +0000 UTC m=+12060.746765250,1661081279,0.007991228070175438,7.98,15.393866666666666,0.006666666666666666,0.022452830188679242,0.019473684210526317,0.009728682170542633,0.0214,0.01794117647058823,0.0033076923076923075,0.0036666666666666666,0.0036,0.008928571428571428,0.2,0.6082666666666666,0.0075,0.006214285714285715,0.0036666666666666666
2022-08-21 11:28:59.97568118 +0000 UTC m=+12120.783503590,1661081339,0.00875,7.56,15.7636,0.00625,0.02452127659574468,0.021761363636363638,0.008116666666666668,0.0228,0.01576923076923077,0.005,0.004428571428571428,0.0035,0.01375,0.2125,0.6862666666666667,0.0075,0.006625,0.005
2022-08-21 11:29:59.893439963 +0000 UTC m=+12180.701262324,1661081399,0.0077107558139534885,7.98,16.481066666666667,0.005555555555555556,0.02268181818181818,0.019736842105263157,0.007960992907801417,0.019600000000000003,0.018500000000000003,0.0375,0.0036666666666666666,0.004571428571428571,0.008035714285714285,0.3125,0.6694666666666667,0.0071428571428571435,0.004492537313432836,0.0036666666666666666
2022-08-21 11:30:59.948313619 +0000 UTC m=+12240.756135987,1661081459,0.008343373493975903,8.064,14.498266666666666,0.005,0.023206521739130438,0.02044117647058824,0.008913043478260869,0.0212,0.017692307692307695,0.003,0.003,0.003272727272727273,0.003,0.2125,0.6043999999999999,0.003,0.004261538461538462,0.003
2022-08-21 11:31:59.811988061 +0000 UTC m=+12300.619810422,1661081519,0.008717712177121773,7.476,14.328666666666667,0.00625,0.025,0.019125,0.008824626865671642,0.019600000000000003,0.01814285714285714,0.005,0.003,0.0034705882352941177,0.01,0.19375,0.6769333333333333,0.0075,0.006139705882352941,0.003
2022-08-21 11:33:00.008078109 +0000 UTC m=+12360.815900491,1661081580,0.008224852071005916,8.148,16.908266666666666,0.0059375,0.024855769230769233,0.019533898305084747,0.023604651162790695,0.0228,0.017094594594594597,0.00625,0.003666666666666667,0.00356,0.008611111111111111,0.25,0.8846,0.007,0.006483516483516484,0.004
2022-08-21 11:33:59.866548412 +0000 UTC m=+12420.674370773,1661081639,0.009154275092936804,7.476,14.958133333333333,0.004200000000000001,0.02259433962264151,0.019736842105263157,0.008977987421383648,0.0228,0.016206896551724134,0.0875,0.003,0.00332,0.009166666666666668,0.2125,0.6692,0.005,0.004391304347826088,0.003
2022-08-21 11:34:59.967180805 +0000 UTC m=+12480.775003171,1661081699,0.00877062706270627,8.988,15.107866666666666,0.005,0.026488095238095238,0.021045454545454548,0.008363970588235294,0.020666666666666667,0.019078947368421056,0.005,0.003,0.003384615384615385,0.0075,0.19,0.7822666666666667,0.0075,0.005875,0.003
2022-08-21 11:36:00.012070566 +0000 UTC m=+12540.819892938,1661081760,0.008314696485623004,8.064,15.136266666666666,0.005625,0.02269230769230769,0.020131578947368424,0.008094262295081967,0.021866666666666666,0.015192307692307692,0.005,0.004,0.0038,0.009375,0.175,0.6028666666666667,0.0075,0.0052403846153846155,0.004
2022-08-21 11:37:00.16649311 +0000 UTC m=+12600.974315470,1661081820,0.008289902280130292,7.476,15.356266666666667,0.00625,0.02305555555555556,0.01924107142857143,0.008051181102362203,0.0228,0.018602941176470586,0.0036,0.003,0.0035,0.0075,0.175,0.6176666666666666,0.0075,0.005984848484848484,0.003
2022-08-21 11:38:00.000971497 +0000 UTC m=+12660.808793898,1661081880,0.008799392097264437,7.896,14.5884,0.004666666666666666,0.02738095238095238,0.02058823529411765,0.007712418300653595,0.0228,0.01692307692307692,0.0036666666666666666,0.003,0.003857142857142857,0.007142857142857143,0.175,0.6898666666666666,0.005833333333333333,0.006066666666666666,0.0035
2022-08-21 11:39:00.050108234 +0000 UTC m=+12720.857930594,1661081940,0.00892723880597015,6.636,15.032666666666666,0.005,0.02452127659574468,0.0193,0.008326771653543308,0.019600000000000003,0.018352272727272727,0.041666666666666664,0.004200000000000001,0.003857142857142857,0.011875,0.28125,0.672,0.005,0.005,0.005
2022-08-21 11:40:00.076986435 +0000 UTC m=+12780.884808812,1661082000,0.008506825938566553,7.98,14.134933333333333,0.003,0.025,0.01983606557377049,0.008673076923076924,0.0212,0.01715116279069767,0.0875,0.005,0.004454545454545455,0.0075,0.375,0.5376000000000001,0.0075,0.005573770491803278,0.003
2022-08-21 11:41:00.015523743 +0000 UTC m=+12840.823346104,1661082060,0.008567796610169492,7.728,13.9284,0.00625,0.025694444444444447,0.01869047619047619,0.02239795918367347,0.0213,0.01992647058823529,0.06666666666666665,0.0034000000000000002,0.00375,0.0075,0.3125,0.6576666666666666,0.0075,0.004896551724137931,0.004
2022-08-21 11:41:59.945538356 +0000 UTC m=+12900.753360728,1661082119,0.007900696864111498,7.812,15.8736,0.005833333333333334,0.02125,0.021170212765957444,0.008014705882352941,0.019600000000000003,0.015564516129032256,0.004714285714285714,0.004,0.0038750000000000004,0.007222222222222221,0.25,0.6660666666666667,0.008,0.006567164179104477,0.004
2022-08-21 11:42:59.934414492 +0000 UTC m=+12960.742236852,1661082179,0.008298816568047335,8.484,17.154533333333333,0.006,0.02791666666666667,0.02185,0.012749999999999989,0.0228,0.02,0.06,0.003,0.004,0.0075,0.175,0.6887333333333333,0.006666666666666666,0.006182432432432433,0.003
2022-08-21 11:43:59.891211524 +0000 UTC m=+13020.699033889,1661082239,0.008078358208955222,8.904,14.1924,0.004,0.02359375,0.02,0.009772727272727273,0.0212,0.012678571428571426,0.005833333333333333,0.005,0.0034000000000000002,0.01,0.1,0.5831333333333333,0.004,0.004728813559322034,0.004
2022-08-21 11:44:59.931712885 +0000 UTC m=+13080.739535246,1661082299,0.00802547770700637,6.972,14.150533333333334,0.005,0.02131818181818182,0.02101063829787234,0.009789915966386556,0.020666666666666667,0.012777777777777775,0.0038000000000000004,0.003,0.0034000000000000002,0.0075,0.175,0.6363333333333334,0.0075,0.0046,0.003
2022-08-21 11:46:00.198433002 +0000 UTC m=+13141.006255373,1661082360,0.008130914826498423,7.644,13.323066666666668,0.005,0.023088235294117646,0.02078125,0.008699186991869919,0.0212,0.015723684210526313,0.037499999999999985,0.003,0.0037272727272727275,0.00875,0.2125,0.6141333333333333,0.0075,0.004343283582089552,0.004
2022-08-21 11:46:59.857074615 +0000 UTC m=+13200.664896981,1661082419,0.00906140350877193,7.56,16.139733333333332,0.005,0.024278846153846154,0.019605263157894737,0.007662337662337662,0.019600000000000003,0.01671875,0.003,0.005,0.0034166666666666664,0.025,0.175,0.6336,0.0075,0.006300000000000001,0.0075
2022-08-21 11:47:59.940987877 +0000 UTC m=+13260.748810246,1661082479,0.008967391304347826,7.56,16.683333333333334,0.005,0.0271875,0.02013888888888889,0.008813559322033898,0.0228,0.02,0.004142857142857143,0.0032857142857142855,0.0036666666666666666,0.0145,0.3125,0.7558666666666667,0.0075,0.006573033707865169,0.0036666666666666666
2022-08-21 11:49:00.077327855 +0000 UTC m=+13320.885150225,1661082540,0.007749244712990937,7.056,15.44,0.004,0.027857142857142858,0.020255102040816327,0.01375,0.019600000000000003,0.016477272727272726,0.00875,0.003142857142857143,0.003206896551724138,0.0075,0.19,0.6815333333333333,0.004200000000000001,0.004267605633802817,0.0032857142857142855
2022-08-21 11:49:59.942671128 +0000 UTC m=+13380.750493489,1661082599,0.008346774193548389,7.644,15.134133333333333,0.003999999999999999,0.021076923076923076,0.019409090909090907,0.0085546875,0.0228,0.012635135135135133,0.03749999999999999,0.0035714285714285713,0.003461538461538461,0.008125,0.175,0.8012666666666667,0.005833333333333333,0.004386666666666666,0.00625
2022-08-21 11:50:59.913178579 +0000 UTC m=+13440.721000956,1661082659,0.008152573529411764,8.904,14.894266666666667,0.0038571428571428567,0.02213636363636364,0.019776785714285715,0.008624161073825503,0.0228,0.015227272727272726,0.0175,0.0038571428571428567,0.004,0.008846153846153847,0.25,0.6938666666666666,0.006,0.005277777777777778,0.0035
2022-08-21 11:51:59.994250723 +0000 UTC m=+13500.802073102,1661082719,0.007558922558922559,7.392,14.656533333333332,0.0075,0.022403846153846153,0.01966346153846154,0.0175,0.019600000000000003,0.013145161290322581,0.0045,0.004,0.003333333333333333,0.006666666666666666,0.25,0.5874666666666667,0.00625,0.0060384615384615386,0.00625
2022-08-21 11:53:00.141000284 +0000 UTC m=+13560.948822644,1661082780,0.008494809688581314,8.568,15.525866666666667,0.005625,0.02434782608695652,0.0192578125,0.008827586206896552,0.0228,0.01306818181818182,0.0046,0.005,0.0032105263157894736,0.004,0.2,0.6568666666666667,0.0075,0.006447368421052632,0.00625
2022-08-21 11:54:00.177011526 +0000 UTC m=+13620.984833890,1661082840,0.009498239436619718,7.308,14.2364,0.004333333333333333,0.02872340425531915,0.02159090909090909,0.008333333333333331,0.0228,0.021153846153846155,0.06250000000000001,0.0035,0.0045294117647058825,0.013,0.375,0.6407333333333334,0.0075,0.004205479452054795,0.004333333333333333
2022-08-21 11:55:00.014420234 +0000 UTC m=+13680.822242605,1661082900,0.008117529880478088,6.972,15.237733333333333,0.005,0.023977272727272726,0.020050000000000002,0.008969072164948454,0.0228,0.016774193548387096,0.0046,0.0032857142857142855,0.0035714285714285718,0.006875,0.175,0.6206,0.005,0.004442622950819672,0.0036666666666666666
2022-08-21 11:55:59.925009582 +0000 UTC m=+13740.732831951,1661082959,0.00844574780058651,8.064,15.855866666666667,0.0036666666666666666,0.02220338983050848,0.02027777777777778,0.008147482014388488,0.0212,0.01583333333333333,0.0075,0.0036666666666666666,0.003333333333333333,0.015999999999999997,0.2,0.652,0.008333333333333331,0.004965517241379311,0.0036666666666666666
2022-08-21 11:56:59.935509011 +0000 UTC m=+13800.743331380,1661083019,0.007658839779005526,7.644,14.850266666666666,0.006666666666666666,0.021854838709677415,0.02085106382978723,0.008304794520547946,0.019600000000000003,0.015357142857142857,0.004200000000000001,0.003,0.003923076923076923,0.004,0.19375,0.7206,0.0075,0.006724137931034483,0.003
2022-08-21 11:57:59.996685372 +0000 UTC m=+13860.804507739,1661083079,0.00853503184713376,8.148,14.626,0.007272727272727274,0.024375,0.019605263157894737,0.008389261744966443,0.019600000000000003,0.019090909090909092,0.0045,0.0041111111111111105,0.004333333333333334,0.008181818181818184,0.175,0.6274666666666667,0.007083333333333334,0.006764705882352941,0.003333333333333333
2022-08-21 11:59:00.018091425 +0000 UTC m=+13920.825913813,1661083140,0.0071366782006920424,8.316,14.9184,0.005833333333333334,0.0225,0.02,0.008409090909090908,0.0228,0.015625,0.0075,0.003666666666666667,0.0035000000000000005,0.0145,0.3125,0.6654666666666667,0.005,0.004639344262295083,0.0034000000000000002
2022-08-21 12:00:00.03082339 +0000 UTC m=+13980.838645750,1661083200,0.008191489361702128,7.392,14.090933333333332,0.0034000000000000002,0.020932203389830505,0.018922413793103447,0.008108108108108109,0.0232,0.014772727272727274,0.0375,0.003,0.0036,0.01,0.175,0.5057333333333334,0.003,0.0043125,0.003
2022-08-21 12:01:00.183272893 +0000 UTC m=+14040.991095280,1661083260,0.008290378006872852,7.56,16.254666666666665,0.005,0.022409090909090906,0.018522727272727274,0.008321167883211678,0.0228,0.016988636363636362,0.003666666666666667,0.0034000000000000002,0.00324,0.008125,0.25,0.6934,0.00625,0.004432835820895523,0.004
2022-08-21 12:02:00.13711749 +0000 UTC m=+14100.944939859,1661083320,0.009328703703703702,7.056,14.530933333333332,0.004333333333333333,0.023977272727272726,0.022166666666666664,0.016375,0.0228,0.018310810810810808,0.05,0.0038571428571428567,0.003933333333333333,0.013214285714285713,0.3125,0.6812,0.008125,0.006762820512820513,0.0035
2022-08-21 12:03:00.227768328 +0000 UTC m=+14161.035590697,1661083380,0.007809859154929578,7.812,16.168133333333333,0.007,0.02532894736842105,0.019473684210526317,0.014166666666666671,0.0228,0.016710526315789474,0.004066666666666666,0.0034000000000000002,0.0036086956521739133,0.00765625,0.2,0.6634666666666666,0.0075,0.005923076923076922,0.0034000000000000002
2022-08-21 12:04:00.023222808 +0000 UTC m=+14220.831045178,1661083440,0.008186119873817035,7.308,14.6856,0.0038571428571428567,0.0225,0.02186046511627907,0.009854166666666667,0.0228,0.017894736842105265,0.0045,0.003,0.003909090909090909,0.0085,0.22,0.7416,0.004333333333333333,0.0043623188405797104,0.0035
2022-08-21 12:04:59.78449648 +0000 UTC m=+14280.592318843,1661083499,0.008145973154362416,8.484,14.420933333333332,0.0038000000000000004,0.02420212765957447,0.0203448275862069,0.007366412213740459,0.0228,0.015948275862068963,0.0036,0.003,0.0038,0.0067857142857142855,,0.5772,0.0075,0.004827586206896552,0.003
2022-08-21 12:05:59.829033485 +0000 UTC m=+14340.636855846,1661083559,0.008071847507331377,8.316,16.471866666666664,0.006666666666666666,0.023772727272727272,0.019140625,0.013857142857142854,0.0228,0.013187500000000001,0.008333333333333333,0.003,0.00348,0.01,0.175,0.6915333333333333,0.006666666666666666,0.005808823529411766,0.0036666666666666666
2022-08-21 12:07:00.068289782 +0000 UTC m=+14400.876112144,1661083620,0.008480392156862745,7.812,14.914133333333334,0.006,0.030592105263157893,0.022272727272727274,0.037500000000000006,0.019600000000000003,0.02428571428571429,0.003666666666666667,0.0036666666666666666,0.0037368421052631578,0.0071428571428571435,0.225,0.6999333333333333,0.008333333333333331,0.006442307692307692,0.003
2022-08-21 12:08:00.141169307 +0000 UTC m=+14460.948991676,1661083680,0.007969924812030077,7.476,14.516,0.005,0.02333333333333333,0.019152542372881356,0.00930357142857143,0.019600000000000003,0.011874999999999998,0.05625,0.0032857142857142855,0.004200000000000001,0.00875,0.5,0.6171333333333333,0.003,0.004491525423728813,0.0036666666666666666
2022-08-21 12:08:59.977981729 +0000 UTC m=+14520.785804089,1661083739,0.008807339449541285,7.812,16.730133333333335,0.003461538461538461,0.023269230769230768,0.023035714285714284,0.009026845637583892,0.0228,0.01568181818181818,0.00425,0.003909090909090909,0.003833333333333333,0.012142857142857143,0.19,0.7473333333333334,0.00625,0.0053515625,0.003
2022-08-21 12:10:00.081592543 +0000 UTC m=+14580.889414904,1661083800,0.0076392405063291135,8.736,16.3136,0.004,0.020970149253731342,0.0192578125,0.00913533834586466,0.0228,0.01057692307692308,0.004,0.003,0.0033478260869565213,0.006875,0.175,0.7173999999999999,0.004,0.004696969696969696,0.003
2022-08-21 12:10:59.967276048 +0000 UTC m=+14640.775098416,1661083859,0.007558922558922559,6.972,14.350666666666665,0.0036666666666666666,0.02395348837209302,0.02125,0.008314814814814815,0.019600000000000003,0.015454545454545453,0.0375,0.003,0.0045294117647058825,0.0085,,0.5604666666666667,0.0075,0.0065202702702702705,0.005
2022-08-21 12:11:59.838367099 +0000 UTC m=+14700.646189467,1661083919,0.008446691176470589,7.476,15.435733333333333,0.007083333333333333,0.02287735849056604,0.0194811320754717,0.00786764705882353,0.0232,0.01705882352941177,0.0175,0.004200000000000001,0.0037368421052631578,0.0115,0.2125,0.6439333333333332,0.0075,0.006319444444444444,0.005
