time,timestamp,checkoutservice_currencyservice,frontend_checkoutservice,adservice_mysql,cartservice_redis-cart,productcatalogservice_mysql,checkoutservice_paymentservice,checkoutservice_shippingservice,frontend_recommendationservice,frontend_adservice,frontend_shippingservice,frontend_productcatalogservice,frontend_currencyservice,recommendationservice_productcatalogservice,checkoutservice_cartservice,frontend_cartservice,checkoutservice_emailservice,checkoutservice_productcatalogservice,gateway_nats
2022-08-20 16:45:30.491200275 +0000 UTC m=+26580.845384288,1661013930,0.071875,0.37499999999999994,6.72,0.7157333333333333,15.3364,0.005,0.003,0.02130597014925373,0.020047169811320757,0.003642857142857143,0.004220657276995306,0.018461538461538463,0.009210526315789475,0.006666666666666666,0.006770833333333333,0.0075,0.0067857142857142855,0.0228
2022-08-20 16:46:30.490455556 +0000 UTC m=+26640.844639571,1661013990,0.0037,0.18571428571428572,7.56,0.6678,17.468933333333336,0.004200000000000001,0.0036666666666666666,0.021521739130434783,0.01986111111111111,0.004043478260869565,0.004206496519721577,0.008495762711864406,0.00882075471698113,0.006,0.006758241758241758,0.0071428571428571435,0.005357142857142857,0.0212
2022-08-20 16:47:30.640717833 +0000 UTC m=+26700.994901845,1661014050,0.01,0.175,8.064,0.6377999999999999,16.327066666666667,0.003,0.003,0.02125,0.020086206896551724,0.0038000000000000004,0.004070217917675544,0.008359375,0.0089,0.006666666666666666,0.004723076923076924,0.005,0.005,0.0228
2022-08-20 16:48:30.484701346 +0000 UTC m=+26760.838885361,1661014110,0.0038,0.25,7.98,0.6052000000000001,15.004266666666666,0.0034000000000000002,0.003181818181818182,0.019609375,0.0209375,0.00375,0.004286135693215339,0.0086328125,0.0077777777777777776,0.004,0.00537037037037037,0.00625,0.0053125,0.0212
2022-08-20 16:49:30.671917789 +0000 UTC m=+26821.026101802,1661014170,0.003,0.15,8.064,0.6664666666666667,14.848133333333333,0.0075,0.005,0.021129032258064517,0.020384615384615386,0.0035833333333333333,0.004389355742296919,0.009147286821705427,0.00913265306122449,0.0075,0.006329113924050633,0.0075,0.0075,0.019600000000000003
2022-08-20 16:50:30.727830506 +0000 UTC m=+26881.082014524,1661014230,0.008,0.43749999999999994,7.476,0.6286,15.717466666666667,0.0032857142857142855,0.003461538461538461,0.0211328125,0.019776785714285715,0.0038000000000000004,0.004164490861618799,0.009446564885496183,0.008782051282051282,0.005625,0.006538461538461538,0.006666666666666666,0.004692307692307693,0.019600000000000003
2022-08-20 16:51:30.615751677 +0000 UTC m=+26940.969935681,1661014290,0.175,0.175,8.568,0.6577999999999999,13.930533333333333,0.005,0.0036666666666666666,0.021682692307692306,0.02171875,0.003421052631578948,0.004109792284866469,0.015328947368421055,0.009375,0.003,0.0039722222222222225,0.003,0.005,0.02
2022-08-20 16:52:30.487460018 +0000 UTC m=+27000.841644032,1661014350,0.0046,0.175,8.652,0.5273333333333333,14.058266666666666,0.0075,0.005,0.023125,0.02273255813953488,0.0036666666666666666,0.004376623376623376,0.007145669291338582,0.00903061224489796,0.007,0.00409090909090909,0.0075,0.00625,0.019600000000000003
2022-08-20 16:53:30.568301056 +0000 UTC m=+27060.922485072,1661014410,0.004818181818181819,0.175,7.224,0.7609333333333332,16.742933333333333,0.0038000000000000004,0.0035454545454545456,0.0218359375,0.02159090909090909,0.0034,0.004197080291970803,0.008173076923076924,0.008657407407407409,0.0061111111111111106,0.006512345679012346,0.007083333333333334,0.006666666666666667,0.0214
2022-08-20 16:54:30.512254037 +0000 UTC m=+27120.866438052,1661014470,0.0055,0.175,7.812,0.5911333333333333,17.031733333333335,0.007083333333333333,0.0031176470588235292,0.020696721311475406,0.019072580645161288,0.00325,0.0038564102564102565,0.007729007633587786,0.008953488372093024,0.0055,0.006071428571428571,0.0071428571428571435,0.005555555555555556,0.0228
2022-08-20 16:55:30.507851949 +0000 UTC m=+27180.862035954,1661014530,0.05,0.2125,7.56,0.7167333333333333,14.1576,0.004,0.003,0.020263157894736844,0.020086206896551724,0.0037826086956521737,0.0047030812324929975,0.008853503184713375,0.008695652173913044,0.003,0.004818181818181819,0.003,0.0035,0.02096
2022-08-20 16:56:30.689496176 +0000 UTC m=+27241.043680191,1661014590,0.003888888888888889,0.175,8.568,0.6190666666666668,16.685466666666667,0.0035,0.0038571428571428567,0.020546875,0.020138888888888887,0.0035454545454545456,0.004106598984771574,0.009346846846846849,0.008431372549019607,0.0064285714285714285,0.0045,0.00625,0.007,0.019600000000000003
2022-08-20 16:57:30.545110353 +0000 UTC m=+27300.899294364,1661014650,0.004714285714285714,0.225,8.904,0.7562000000000001,16.896933333333333,0.005833333333333333,0.0038571428571428567,0.02130597014925373,0.01978813559322034,0.0034,0.003844720496894409,0.010714285714285711,0.008823529411764706,0.006875,0.006461038961038962,0.0075,0.006,0.02
2022-08-20 16:58:30.413616953 +0000 UTC m=+27360.767800959,1661014710,0.004411764705882353,0.25,9.072,0.7353999999999999,17.524266666666666,0.0036666666666666666,0.0036666666666666666,0.021022727272727273,0.01943181818181818,0.003444444444444444,0.004243523316062176,0.00886986301369863,0.009078947368421053,0.004555555555555556,0.0061184210526315785,0.006,0.005277777777777778,0.0228
2022-08-20 16:59:30.929014644 +0000 UTC m=+27421.283198650,1661014770,0.05416666666666666,0.43749999999999994,7.728,0.7594666666666667,17.512933333333333,0.004333333333333333,0.003999999999999999,0.020113636363636368,0.02125,0.004043478260869565,0.004118987341772152,0.00923611111111111,0.0077777777777777776,0.005625,0.004552238805970149,0.004333333333333333,0.004,0.02
2022-08-20 17:00:30.566582256 +0000 UTC m=+27480.920766272,1661014830,0.003375,0.1,7.98,0.6283333333333334,16.271733333333334,0.004333333333333333,0.0035,0.02078125,0.022857142857142857,0.004294117647058824,0.0050999999999999995,0.00763986013986014,0.008146551724137932,0.0038571428571428567,0.004770491803278688,0.006875,0.0045,0.019600000000000003
2022-08-20 17:01:30.642115892 +0000 UTC m=+27540.996299906,1661014890,0.01,0.19375,7.056,0.731,15.569866666666666,0.0034000000000000002,0.003666666666666667,0.020147058823529414,0.019519230769230768,0.004090909090909091,0.004271794871794871,0.023181818181818175,0.008297872340425531,0.004142857142857143,0.00659375,0.007,0.00625,0.019600000000000003
2022-08-20 17:02:30.618400918 +0000 UTC m=+27600.972584931,1661014950,0.00625,0.19375,7.644,0.6586666666666666,13.098799999999999,0.0036666666666666666,0.003,0.01995689655172414,0.01984375,0.0032307692307692306,0.004113095238095238,0.009728682170542633,0.008026315789473685,0.006,0.006455223880597014,0.006666666666666666,0.005625,0.0216
2022-08-20 17:03:30.638965357 +0000 UTC m=+27660.993149362,1661015010,0.0036666666666666666,0.2,7.98,0.7277333333333333,16.56266666666667,0.004,0.004,0.02164179104477612,0.020833333333333336,0.003642857142857143,0.0039764453961456106,0.009416666666666667,0.008799999999999999,0.005,0.004011235955056179,0.005,0.0045,0.0212
2022-08-20 17:04:30.689174145 +0000 UTC m=+27721.043358151,1661015070,0.01,0.25,7.98,0.7502666666666666,15.024133333333333,0.003,0.0034000000000000002,0.02036764705882353,0.020636363636363637,0.0035454545454545456,0.004261538461538462,0.008880597014925372,0.008877551020408162,0.004,0.004236842105263158,0.004,0.005833333333333333,0.019600000000000003
2022-08-20 17:05:30.656629197 +0000 UTC m=+27781.010813210,1661015130,0.025,0.3125,8.484,0.8181333333333334,19.2076,0.003,0.0031333333333333335,0.020092592592592592,0.019736842105263157,0.0032,0.004204545454545455,0.009200819672131147,0.008185483870967743,0.004333333333333334,0.006717171717171718,0.0071428571428571435,0.006071428571428571,0.0228
2022-08-20 17:06:30.390192354 +0000 UTC m=+27840.744376378,1661015190,0.053125,0.25,8.4,0.6306666666666666,15.310133333333333,0.0035,0.0035,0.019044117647058826,0.020363636363636365,0.0031111111111111114,0.004394495412844038,0.009635922330097088,0.007745098039215685,0.005833333333333333,0.006369863013698631,0.009166666666666667,0.0041111111111111105,0.0212
2022-08-20 17:07:30.611769976 +0000 UTC m=+27900.965954015,1661015250,0.009166666666666667,0.25,9.744,0.6629333333333333,15.5876,0.00625,0.003,0.021767241379310347,0.020555555555555553,0.0036,0.004206349206349207,0.008295454545454545,0.009277777777777779,0.0038000000000000004,0.003973684210526316,0.004,0.0035714285714285713,0.0228
2022-08-20 17:08:30.488362186 +0000 UTC m=+27960.842546200,1661015310,0.004818181818181819,0.19375,7.812,0.6995333333333333,16.984933333333334,0.005,0.004428571428571428,0.022452830188679246,0.019072580645161288,0.004428571428571428,0.004211488250652741,0.008680555555555556,0.009476744186046512,0.00625,0.004454545454545454,0.007,0.00725,0.019600000000000003
2022-08-20 17:09:30.565340713 +0000 UTC m=+28020.919524725,1661015370,0.060000000000000005,,7.56,0.5271333333333333,15.138399999999999,0.0075,0.0036666666666666666,0.02203125,0.019375,0.0038571428571428567,0.004381107491856678,0.009635922330097088,0.008783783783783783,0.005,0.00421875,0.01,0.005,0.0214
2022-08-20 17:10:30.44901567 +0000 UTC m=+28080.803199683,1661015430,0.00625,0.2125,7.056,0.6540666666666667,16.654933333333336,0.003,0.0035,0.020634328358208952,0.020050000000000002,0.003833333333333333,0.00438121546961326,0.008969298245614035,0.008400000000000001,0.0071875,0.0065277777777777764,0.006875,0.003999999999999999,0.0228
2022-08-20 17:11:30.514622898 +0000 UTC m=+28140.868806902,1661015490,0.01,0.25,7.896,0.6996666666666667,15.015600000000001,0.003,0.003,0.020730769230769226,0.02148936170212766,0.00364,0.0038202764976958525,0.008968253968253969,0.00875,0.005,0.006119402985074627,0.0075,0.003,0.02
2022-08-20 17:12:30.444767493 +0000 UTC m=+28200.798951508,1661015550,0.025,0.25,7.56,0.6983333333333334,15.657866666666667,0.005833333333333333,0.0038571428571428567,0.020454545454545454,0.01995689655172414,0.0034761904761904765,0.004285714285714286,0.02830882352941177,0.00865,0.007222222222222222,0.00592741935483871,0.005833333333333333,0.006590909090909091,0.019600000000000003
2022-08-20 17:13:30.77720577 +0000 UTC m=+28261.131389784,1661015610,0.06111111111111111,0.3125,8.568,0.6731333333333334,14.6636,0.004,0.0034000000000000002,0.019583333333333335,0.018977272727272728,0.003181818181818182,0.003912114014251782,0.00884469696969697,0.008114035087719297,0.004,0.0045223880597014925,0.005,0.004,0.02
2022-08-20 17:14:30.74220984 +0000 UTC m=+28321.096393877,1661015670,0.009500000000000001,0.2857142857142857,7.812,0.9714666666666667,16.908266666666666,0.004666666666666666,0.0030952380952380953,0.020147058823529414,0.02125,0.003342857142857143,0.004428571428571428,0.009717391304347827,0.008203125,0.005416666666666667,0.006203703703703704,0.0078125,0.004,0.019600000000000003
2022-08-20 17:15:30.648899482 +0000 UTC m=+28381.003083497,1661015730,0.00325,0.175,8.568,0.5741333333333333,14.300266666666666,0.00625,0.0034000000000000002,0.020766129032258066,0.019568965517241382,0.003444444444444444,0.0037281553398058253,0.007274590163934427,0.008662790697674418,0.007,0.00625,0.0075,0.004,0.02
2022-08-20 17:16:30.369502425 +0000 UTC m=+28440.723686430,1661015790,0.05833333333333333,0.29166666666666663,8.4,0.7530666666666668,16.1312,0.003333333333333333,0.003333333333333333,0.02293103448275862,0.0203125,0.0037826086956521737,0.00450132625994695,0.01234375,0.009085365853658538,0.0035454545454545456,0.004561643835616439,0.0045,0.004333333333333334,0.021733333333333334
2022-08-20 17:17:30.696930413 +0000 UTC m=+28501.051114418,1661015850,0.004333333333333334,0.175,7.812,0.6265333333333333,14.183200000000001,0.005,0.0036666666666666666,0.021973684210526315,0.02078125,0.004,0.004378917378917379,0.007872340425531916,0.009184782608695652,0.004200000000000001,0.004154929577464788,0.005,0.00375,0.02
2022-08-20 17:18:30.458757069 +0000 UTC m=+28560.812941074,1661015910,0.006874999999999999,0.175,8.484,0.6099333333333333,15.649333333333335,0.003333333333333333,0.003333333333333333,0.020714285714285716,0.01950892857142857,0.0036315789473684214,0.004158730158730159,0.00804263565891473,0.0085,0.005625,0.006,0.007083333333333334,0.005625,0.0228
2022-08-20 17:19:30.514999958 +0000 UTC m=+28620.869183964,1661015970,0.0375,0.29166666666666663,8.568,0.7312000000000001,15.359066666666667,0.0038000000000000004,0.003333333333333333,0.020698529411764706,0.018843283582089556,0.0031379310344827583,0.004125890736342042,0.008327067669172933,0.008584905660377359,0.0041111111111111105,0.006081081081081081,0.0065,0.004076923076923077,0.0228
2022-08-20 17:20:30.816210518 +0000 UTC m=+28681.170394570,1661016030,0.00625,0.1,8.148,0.5839333333333333,16.5336,0.004333333333333333,0.0032222222222222222,0.02040322580645161,0.02148936170212766,0.003363636363636364,0.004380952380952381,0.009447115384615384,0.008064516129032258,0.005,0.004272727272727273,0.00625,0.004428571428571428,0.019600000000000003
2022-08-20 17:21:30.632228049 +0000 UTC m=+28740.986412062,1661016090,0.06,0.3125,9.408,0.7189333333333333,15.3016,0.003,0.003,0.02007462686567164,0.02308139534883721,0.003521739130434782,0.004182058047493404,0.009898373983739838,0.008454545454545454,0.003,0.004240506329113923,0.005,0.0034000000000000002,0.0228
2022-08-20 17:22:30.705264845 +0000 UTC m=+28801.059448850,1661016150,0.003333333333333333,0.205,7.728,0.6623333333333333,16.0212,0.0035,0.0035,0.021008064516129032,0.019152542372881356,0.003842105263157895,0.0041010101010101,0.008706140350877191,0.008681818181818181,0.006875,0.006458333333333334,0.0075,0.0046,0.0228
2022-08-20 17:23:30.627087431 +0000 UTC m=+28860.981271442,1661016210,0.0035,0.2125,8.232,0.7172666666666666,14.3464,0.004,0.0034000000000000002,0.021059322033898306,0.0203125,0.004058823529411765,0.004154929577464789,0.012692307692307694,0.009451219512195122,0.00625,0.00631578947368421,0.0075,0.0038000000000000004,0.0212
2022-08-20 17:24:30.665235526 +0000 UTC m=+28921.019419540,1661016270,0.01375,0.175,7.812,0.5822666666666666,15.671333333333333,0.005,0.0036666666666666666,0.020227272727272726,0.019523809523809527,0.004166666666666666,0.004215568862275448,0.009437086092715232,0.008138297872340425,0.005,0.004927272727272728,0.003,0.004333333333333333,0.019600000000000003
2022-08-20 17:25:30.381730878 +0000 UTC m=+28980.735914892,1661016330,0.25,0.175,7.98,0.5989333333333333,13.6268,0.003,0.003,0.020423728813559323,0.0194672131147541,0.003823529411764706,0.00434185303514377,0.009375,0.008020833333333333,0.003,0.0046,0.0075,0.003,0.02
2022-08-20 17:26:30.736389513 +0000 UTC m=+29041.090573529,1661016390,0.005500000000000001,0.23125,8.148,0.6815333333333333,16.001333333333335,0.005833333333333333,0.0041111111111111105,0.021547619047619048,0.02278409090909091,0.003947368421052632,0.00421025641025641,0.009015151515151516,0.008605769230769231,0.005625,0.005884615384615384,0.0075,0.005416666666666667,0.0228
2022-08-20 17:27:30.577638989 +0000 UTC m=+29100.931823002,1661016450,0.0031538461538461538,0.175,7.308,0.5776666666666667,14.973733333333334,0.0035,0.0035,0.0197265625,0.02035,0.0037368421052631578,0.003959568733153639,0.00775,0.008150000000000001,0.005833333333333333,0.006369863013698631,0.0075,0.003,0.0212
2022-08-20 17:28:30.721088894 +0000 UTC m=+29161.075272898,1661016510,0.00875,0.175,7.392,0.7734,14.155466666666667,0.005,0.004200000000000001,0.0203125,0.01986111111111111,0.0032758620689655174,0.004127450980392157,0.008120915032679739,0.008318181818181818,0.005555555555555556,0.004452054794520549,0.006666666666666666,0.0055,0.0228
2022-08-20 17:29:30.791979047 +0000 UTC m=+29221.146163061,1661016570,0.004090909090909091,0.1375,7.728,0.66,14.936133333333332,0.0036666666666666666,0.004200000000000001,0.020887096774193543,0.019342105263157893,0.0038000000000000004,0.004354107648725213,0.008544776119402986,0.008604651162790699,0.006,0.004901639344262295,0.005,0.005416666666666667,0.0228
2022-08-20 17:30:30.728969765 +0000 UTC m=+29281.083153771,1661016630,0.025,0.34375,7.728,0.6436000000000001,14.760133333333334,0.00625,0.003181818181818182,0.020476190476190474,0.019776785714285715,0.0034761904761904765,0.0038255528255528256,0.02526595744680851,0.00855,0.007272727272727274,0.0064375,0.007,0.007777777777777778,0.0216
2022-08-20 17:31:30.669380648 +0000 UTC m=+29341.023564653,1661016690,0.0075,0.41666666666666663,7.644,0.6217999999999999,12.6212,0.00625,0.004,0.021785714285714283,0.02148936170212766,0.003947368421052632,0.004091863517060368,0.009980916030534352,0.009714285714285715,0.006666666666666667,0.006666666666666667,0.0075,0.004333333333333333,0.02
2022-08-20 17:32:30.739577509 +0000 UTC m=+29401.093761514,1661016750,0.005,0.175,8.988,0.7896,16.2568,0.00625,0.003,0.021082089552238805,0.021029411764705883,0.00364,0.004006896551724138,0.01567567567567568,0.008618421052631579,0.004,0.004417721518987342,0.0034000000000000002,0.004555555555555556,0.019600000000000003
2022-08-20 17:33:30.559736665 +0000 UTC m=+29460.913920678,1661016810,0.004636363636363636,0.2125,7.812,0.6276,16.777733333333334,0.0035,0.0032222222222222222,0.020932203389830505,0.02088235294117647,0.0036086956521739133,0.004498525073746313,0.01942307692307692,0.009476744186046512,0.0035,0.004714285714285713,0.004333333333333333,0.00475,0.02
2022-08-20 17:34:30.407148088 +0000 UTC m=+29520.761332095,1661016870,,,8.064,0.5658,13.261333333333335,,,0.020555555555555553,0.0203125,0.0036666666666666666,0.0041550151975683885,0.014500000000000002,0.008333333333333331,,0.004890909090909091,,,0.0212
2022-08-20 17:35:30.482732028 +0000 UTC m=+29580.836916042,1661016930,0.053125,0.40625,7.224,0.8014,16.77133333333333,0.003333333333333333,0.003363636363636364,0.020399999999999998,0.02005,0.0038461538461538464,0.004612244897959184,0.021953125,0.008060344827586207,0.005357142857142857,0.00632716049382716,0.007083333333333334,0.0045,0.0228
2022-08-20 17:36:30.410882764 +0000 UTC m=+29640.765066805,1661016990,0.0036666666666666666,0.25,7.476,0.6018,13.175466666666667,0.003,0.003,0.021745283018867922,0.020735294117647057,0.0037058823529411765,0.0040166666666666675,0.012327586206896557,0.00951219512195122,0.006666666666666667,0.0067857142857142855,0.00875,0.006875,0.0214
2022-08-20 17:37:30.723836613 +0000 UTC m=+29701.078020617,1661017050,0.037500000000000006,0.5,7.476,0.6341333333333333,14.293866666666666,0.003,0.0035454545454545456,0.0224390243902439,0.019905660377358494,0.003933333333333333,0.004171974522292994,0.06173076923076923,0.008552631578947369,0.0031666666666666666,0.005096153846153847,0.0065,0.003833333333333333,0.0214
2022-08-20 17:38:30.514585165 +0000 UTC m=+29760.868769170,1661017110,0.025,0.3125,7.56,0.6426000000000001,13.6048,0.0034000000000000002,0.0034000000000000002,0.022449999999999998,0.01966346153846154,0.0035714285714285718,0.004708609271523179,0.03541666666666666,0.009464285714285715,0.004666666666666666,0.004963636363636364,0.005,0.0065625,0.019600000000000003
2022-08-20 17:39:30.683026485 +0000 UTC m=+29821.037210491,1661017170,0.0036666666666666666,0.175,7.476,0.5857333333333333,14.674266666666666,0.003,0.003,0.019926470588235292,0.020102040816326532,0.0038000000000000004,0.0038312958435207825,0.008057851239669421,0.007924528301886792,0.005,0.006082089552238806,0.01,0.005,0.0212
2022-08-20 17:40:30.699477354 +0000 UTC m=+29881.053661365,1661017230,0.01750000000000001,0.25,8.736,0.6315333333333333,14.8836,0.005833333333333334,0.0035,0.02125,0.020296610169491525,0.004454545454545455,0.00411731843575419,0.013749999999999986,0.008653846153846153,0.0064285714285714285,0.0066891891891891885,0.006875,0.006944444444444445,0.02096
2022-08-20 17:41:30.658344893 +0000 UTC m=+29941.012528907,1661017290,0.0048,0.225,8.82,0.635,17.088533333333334,0.00625,0.0035,0.022,0.02060344827586207,0.0033000000000000004,0.0042454780361757104,0.009125,0.008823529411764706,0.004333333333333333,0.004666666666666666,0.006875,0.007,0.0228
2022-08-20 17:42:30.835772878 +0000 UTC m=+30001.189956883,1661017350,0.004200000000000001,0.2125,7.392,0.6364,15.343466666666668,0.004,0.003,0.020546875,0.020044642857142855,0.0039000000000000003,0.004051282051282051,0.018881578947368423,0.007941176470588236,0.004,0.004432835820895523,0.003,0.0035,0.019600000000000003
2022-08-20 17:43:30.76033602 +0000 UTC m=+30061.114520036,1661017410,0.0375,0.25,7.812,0.7663333333333334,15.046133333333334,0.003,0.003,0.021508620689655176,0.01944444444444444,0.0036666666666666666,0.0038932038834951456,0.011280487804878055,0.009095744680851064,0.004,0.00660919540229885,0.0075,0.003,0.0228
2022-08-20 17:44:30.4695598 +0000 UTC m=+30120.823743815,1661017470,0.0625,0.175,7.728,0.5956,12.559466666666667,0.003,0.003,0.02035714285714286,0.020096153846153847,0.0037368421052631578,0.0041686046511627915,0.00845703125,0.008160377358490567,0.005,0.0062109375,0.0075,0.0075,0.0228
2022-08-20 17:45:30.528821646 +0000 UTC m=+30180.883005652,1661017530,0.0045,0.375,8.904,0.6823333333333333,14.89,0.005,0.003,0.021785714285714283,0.01966101694915254,0.004,0.00412565445026178,0.009107142857142857,0.009055555555555555,0.0036666666666666666,0.0047666666666666664,0.003,0.0035,0.0214
2022-08-20 17:46:30.507679663 +0000 UTC m=+30240.861863670,1661017590,0.0035,0.175,7.896,0.6408666666666667,14.753733333333333,0.00625,0.004,0.02138392857142857,0.01892857142857143,0.0037619047619047623,0.004866666666666667,0.00911764705882353,0.008869047619047618,0.004,0.004723076923076924,0.0075,0.003,0.0228
2022-08-20 17:47:30.551239482 +0000 UTC m=+30300.905423488,1661017650,0.007499999999999999,0.225,7.812,0.6968666666666666,15.33,0.005833333333333333,0.0038571428571428567,0.02045774647887324,0.019625,0.0036666666666666666,0.004055045871559633,0.0090625,0.008076923076923077,0.0064285714285714285,0.0066091954022988505,0.0075,0.005277777777777778,0.0228
2022-08-20 17:48:30.876810973 +0000 UTC m=+30361.230994978,1661017710,0.0036666666666666666,0.175,9.156,0.6169333333333333,16.710266666666666,0.0034000000000000002,0.004,0.021896551724137934,0.020972222222222222,0.0041764705882352945,0.004288770053475936,0.008956692913385828,0.008571428571428572,0.004428571428571428,0.005845070422535211,0.0075,0.0041111111111111105,0.019600000000000003
2022-08-20 17:49:30.728136945 +0000 UTC m=+30421.082320959,1661017770,0.07222222222222223,0.3125,8.232,0.6735333333333333,17.361066666666666,0.003,0.0038000000000000004,0.021953125,0.020423728813559323,0.0034761904761904765,0.004118881118881118,0.013750000000000005,0.008604651162790699,0.0045,0.004420289855072464,0.0038000000000000004,0.004538461538461538,0.02
2022-08-20 17:50:30.855078581 +0000 UTC m=+30481.209262589,1661017830,0.0038000000000000004,0.2,9.24,0.7051333333333333,13.034933333333333,0.005,0.003,0.02036764705882353,0.019221311475409834,0.003947368421052632,0.003942857142857143,0.008677536231884058,0.00826923076923077,0.0036666666666666666,0.004870967741935484,0.005,0.0035,0.0212
2022-08-20 17:51:30.681369008 +0000 UTC m=+30541.035553014,1661017890,0.0075,0.225,8.568,0.6625333333333333,13.932666666666666,0.004,0.0034000000000000002,0.02064516129032258,0.022,0.003666666666666667,0.004401812688821752,0.008466666666666667,0.00858695652173913,0.005,0.006790540540540541,0.0075,0.004,0.0228
2022-08-20 17:52:30.528908485 +0000 UTC m=+30600.883092491,1661017950,0.005,0.3125,7.392,0.6244,14.731733333333334,0.0075,0.005,0.02194915254237288,0.019910714285714285,0.005,0.004131782945736434,0.00986013986013986,0.008806818181818181,0.0075,0.00634375,0.0075,0.003,0.0212
2022-08-20 17:53:30.776097861 +0000 UTC m=+30661.130281877,1661018010,0.0375,0.175,8.988,0.6998666666666666,15.176,0.005,0.003,0.021125,0.022606382978723402,0.0038571428571428567,0.004331395348837209,0.008606870229007633,0.008563829787234042,0.01,0.0047,0.005,0.00875,0.02
2022-08-20 17:54:30.80647413 +0000 UTC m=+30721.160658136,1661018070,0.005,0.3333333333333333,8.148,0.5350666666666667,15.0724,0.004333333333333333,0.0035,0.021129032258064517,0.018951612903225803,0.003421052631578948,0.004437869822485207,0.008603448275862067,0.009679487179487179,0.003999999999999999,0.004154929577464788,0.0035,0.0036,0.0228
2022-08-20 17:55:30.521203454 +0000 UTC m=+30780.875387459,1661018130,0.003833333333333333,0.175,7.056,0.5390666666666667,14.970933333333333,0.003,0.003,0.02234375,0.019078947368421056,0.0040526315789473685,0.0042727272727272735,0.018641304347826092,0.009085365853658538,0.005,0.00671875,0.0075,0.006388888888888889,0.02
2022-08-20 17:56:30.784082793 +0000 UTC m=+30841.138266798,1661018190,,,8.064,0.6146666666666666,14.592666666666666,,,0.02,0.019439655172413795,0.0035454545454545456,0.003989583333333333,0.01905172413793104,0.008181818181818184,,0.005967741935483871,,,0.0212
2022-08-20 17:57:30.684160571 +0000 UTC m=+30901.038344585,1661018250,0.06428571428571428,0.19375,7.728,0.7567999999999999,15.589733333333333,0.003,0.0038571428571428567,0.022,0.019409090909090907,0.0035833333333333333,0.00438544474393531,0.009103053435114503,0.009391891891891891,0.0035,0.004420289855072464,0.004333333333333333,0.0059375,0.019600000000000003
2022-08-20 17:58:30.833625185 +0000 UTC m=+30961.187809194,1661018310,0.005833333333333333,0.175,7.476,0.5658666666666666,15.473333333333334,0.004,0.004,0.0208984375,0.020044642857142855,0.003947368421052632,0.004801916932907348,0.007989864864864865,0.008365384615384615,0.006666666666666667,0.004257142857142856,0.00625,0.005,0.021866666666666666
2022-08-20 17:59:30.508517985 +0000 UTC m=+31020.862701990,1661018370,0.0175,0.29166666666666663,7.224,0.7962666666666667,17.044533333333334,0.0046,0.00325,0.020238095238095243,0.020691489361702124,0.003952380952380953,0.0041292875989445916,0.025937500000000013,0.0089,0.003999999999999999,0.00599264705882353,0.0071875,0.003999999999999999,0.02088
2022-08-20 18:00:30.623093015 +0000 UTC m=+31080.977277027,1661018430,0.0045,0.2125,8.4,0.7486666666666666,13.631066666666667,0.003,0.0036666666666666666,0.02125,0.020131578947368424,0.004294117647058824,0.004424731182795699,0.014342105263157883,0.00859090909090909,0.008333333333333331,0.00684931506849315,0.0075,0.003,0.019600000000000003
2022-08-20 18:01:30.427102943 +0000 UTC m=+31140.781286966,1661018490,0.06875,0.625,8.064,0.679,16.003466666666668,0.00625,0.004,0.02287735849056604,0.02147959183673469,0.0037272727272727275,0.004672727272727272,0.021086956521739128,0.009625,0.003333333333333333,0.005429687499999999,0.004,0.00425,0.0228
2022-08-20 18:02:30.460958962 +0000 UTC m=+31200.815142979,1661018550,0.006250000000000005,0.3125,8.484,0.8193333333333334,17.922400000000003,0.0034000000000000002,0.004,0.023474576271186442,0.020613207547169814,0.003952380952380953,0.004182648401826483,0.009814049586776862,0.009635416666666665,0.004428571428571428,0.00475,0.007,0.003842105263157895,0.0228
2022-08-20 18:03:30.561236018 +0000 UTC m=+31260.915420024,1661018610,0.05,0.175,8.064,0.6316,15.943866666666667,0.004,0.005,0.020625,0.0190234375,0.0032105263157894736,0.003942643391521197,0.009117647058823529,0.008928571428571428,0.00625,0.006304347826086957,0.00625,0.004333333333333333,0.02
2022-08-20 18:04:30.575539369 +0000 UTC m=+31320.929723375,1661018670,0.0075,0.22,8.148,0.7410666666666668,16.4832,0.0034000000000000002,0.004,0.020568181818181812,0.01986111111111111,0.003384615384615385,0.004083743842364532,0.012884615384615376,0.008701923076923076,0.00625,0.005821917808219178,0.007,0.004428571428571428,0.019600000000000003
2022-08-20 18:05:30.466147906 +0000 UTC m=+31380.820331941,1661018730,0.006666666666666666,0.2125,7.98,0.7473333333333334,14.804133333333333,0.005833333333333333,0.003,0.0203125,0.020090909090909093,0.00364,0.004229591836734694,0.00966796875,0.008284313725490197,0.0032222222222222222,0.004692307692307693,0.004333333333333333,0.00325,0.021733333333333334
2022-08-20 18:06:30.750392802 +0000 UTC m=+31441.104576843,1661018790,0.075,0.375,7.224,0.5662666666666667,14.775733333333333,0.005,0.005,0.019595588235294115,0.01990566037735849,0.0035185185185185185,0.004127478753541076,0.033333333333333326,0.007934782608695653,0.0036666666666666666,0.005089285714285715,0.005,0.0075,0.019600000000000003
