time,timestamp,checkoutservice_shippingservice,gateway_nats,frontend_adservice,checkoutservice_currencyservice,checkoutservice_cartservice,productcatalogservice_mysql,cartservice_redis-cart,frontend_shippingservice,checkoutservice_emailservice,frontend_checkoutservice,checkoutservice_paymentservice,adservice_mysql,frontend_recommendationservice,frontend_productcatalogservice,frontend_cartservice,checkoutservice_productcatalogservice,recommendationservice_productcatalogservice,frontend_currencyservice
2022-08-14 14:56:48.873634802 +0000 UTC m=+46861.105436184,1660489008,0.003,0.019600000000000003,0.01919811320754717,0.005833333333333333,0.003,11.707866666666666,0.579,0.003,0.003,0.19375,0.003,7.392,0.01945652173913044,0.003148491879350348,0.003042105263157895,0.003,0.0032424242424242424,0.01647727272727272
2022-08-14 14:57:49.080465505 +0000 UTC m=+46921.312266859,1660489069,0.003,0.019600000000000003,0.017894736842105265,0.005,0.003,11.905866666666666,0.5362,0.003,0.003,0.225,0.003,6.384,0.017638888888888885,0.0031298701298701297,0.003040404040404041,0.003,0.003,0.004614973262032086
2022-08-14 14:58:48.959209469 +0000 UTC m=+46981.191010825,1660489128,0.003,0.019600000000000003,0.01855,,,11.6944,0.5383333333333333,0.003,0.003,0.375,,6.888,0.0185,0.0031644444444444446,0.003043956043956044,0.0036666666666666666,0.0034912280701754387,0.009453124999999998
2022-08-14 14:59:48.901454624 +0000 UTC m=+47041.133255986,1660489188,0.003,0.019600000000000003,0.02057692307692308,0.0047777777777777775,0.003,15.074533333333333,0.6778666666666667,0.0029375,0.003,0.5,0.003333333333333333,5.88,0.019375,0.003180478821362799,0.002981651376146789,0.00325,0.003144578313253012,0.0045414634146341455
2022-08-14 15:00:48.88515163 +0000 UTC m=+47101.116952990,1660489248,0.003,0.019600000000000003,0.01645,0.009166666666666668,0.0032222222222222222,15.99,0.6579333333333333,0.003,0.0038000000000000004,0.3333333333333333,0.003,7.056,0.020397727272727272,0.0032158273381294963,0.0031237113402061856,0.00325,0.0035,0.005394736842105265
2022-08-14 15:01:48.757543043 +0000 UTC m=+47160.989344395,1660489308,0.003,0.019600000000000003,0.018632075471698113,0.003,0.003,14.4124,0.5755333333333333,0.003,0.003,0.175,0.003,7.644,0.019795918367346937,0.0031926782273603077,0.003072072072072072,0.0035,0.003368421052631579,0.008238636363636363
2022-08-14 15:02:48.940496796 +0000 UTC m=+47221.172298161,1660489368,0.002333333333333333,0.019600000000000003,0.01879807692307692,0.005,0.003,14.520266666666666,0.7461333333333333,0.0028947368421052633,0.003,0.175,0.003,8.148,0.016833333333333336,0.003145315487571702,0.0030366972477064223,0.003,0.0032894736842105266,0.026388888888888896
2022-08-14 15:03:48.700828463 +0000 UTC m=+47280.932629816,1660489428,0.003,0.019600000000000003,0.01806818181818182,0.05416666666666666,0.003181818181818182,15.176,0.7198666666666667,0.003,0.0034000000000000002,0.5,0.003,7.896,0.018454545454545453,0.0031922365988909423,0.0030499999999999998,0.0032857142857142855,0.0033291139240506328,0.004756906077348066
2022-08-14 15:04:48.778187318 +0000 UTC m=+47341.009988673,1660489488,0.003,0.019600000000000003,0.018653846153846153,0.025,0.003,13.593466666666668,0.6484666666666667,0.0030689655172413794,0.003,0.21249999999999997,0.003,6.552,0.01825,0.00314859437751004,0.003,0.0032857142857142855,0.003243243243243243,0.0047942857142857145
2022-08-14 15:05:48.82818728 +0000 UTC m=+47401.059988634,1660489548,0.003,0.019600000000000003,0.01930555555555556,0.0034000000000000002,0.003,15.437866666666666,0.5574666666666667,0.003,0.003,0.2125,0.003,7.98,0.021875,0.003324427480916031,0.003090909090909091,0.0036,0.0036399999999999996,0.00495
2022-08-14 15:06:48.85862364 +0000 UTC m=+47461.090424993,1660489608,0.002333333333333333,0.019600000000000003,0.016991525423728813,0.005,0.003,12.601333333333335,0.5684,0.003,0.005,0.25,0.003,7.308,0.01676829268292683,0.003091476091476091,0.0030631578947368423,0.003,0.0032253521126760563,0.0044528301886792455
2022-08-14 15:07:48.837300294 +0000 UTC m=+47521.069101657,1660489668,0.003,0.019600000000000003,0.01902777777777778,0.0375,0.003,14.392533333333333,0.7387999999999999,0.003,0.003,0.175,0.0036666666666666666,7.98,0.02015625,0.0031814671814671814,0.0030555555555555557,0.017499999999999995,0.003507462686567164,0.00793103448275862
2022-08-14 15:08:48.757183621 +0000 UTC m=+47580.988984986,1660489728,0.003,0.019600000000000003,0.019149999999999997,0.0075,0.003,13.998666666666667,0.6312666666666666,0.003,0.003,0.175,0.003,7.308,0.020397727272727272,0.003135922330097087,0.0029805825242718445,0.003,0.0032105263157894736,0.006666666666666666
2022-08-14 15:09:48.814496467 +0000 UTC m=+47641.046297829,1660489788,0.003,0.019600000000000003,0.01775,0.005,0.003,13.8468,0.6912666666666667,0.003,0.003,0.375,0.003,6.888,0.021428571428571432,0.0032008032128514057,0.003034782608695652,0.003999999999999999,0.0035230769230769235,0.004407079646017699
2022-08-14 15:10:48.937734763 +0000 UTC m=+47701.169536117,1660489848,0.003,0.019600000000000003,0.01875,0.052083333333333336,0.003,15.508133333333333,0.6966666666666667,0.003,0.003,0.175,0.003,7.644,0.01984375,0.0032205323193916346,0.0030461538461538464,0.003333333333333333,0.0035428571428571427,0.012763157894736836
2022-08-14 15:11:48.728682454 +0000 UTC m=+47760.960483808,1660489908,0.003,0.019600000000000003,0.0194811320754717,0.004454545454545455,0.003,17.924533333333333,0.773,0.003,0.003,0.21249999999999997,0.003,7.98,0.01892857142857143,0.0032422258592471357,0.0030504201680672267,0.003375,0.0034705882352941172,0.004552380952380952
2022-08-14 15:12:48.835437259 +0000 UTC m=+47821.067238612,1660489968,0.003,0.019600000000000003,0.018875,0.04583333333333334,0.003,15.327866666666667,0.6056666666666666,0.003,0.0036666666666666666,0.35,0.003,9.324,0.019375,0.0031314387211367673,0.003055045871559633,0.003333333333333333,0.0031627906976744186,0.007656250000000002
2022-08-14 15:13:48.932592191 +0000 UTC m=+47881.164393545,1660490028,0.003,0.019600000000000003,0.019149999999999997,0.05,0.003,14.5948,0.6790666666666667,0.003,0.0035,0.37499999999999994,0.003,7.308,0.020535714285714286,0.0032579365079365074,0.003,0.003,0.0034225352112676054,0.004721393034825871
2022-08-14 15:14:48.77228451 +0000 UTC m=+47941.004085864,1660490088,0.003,0.019600000000000003,0.019117647058823527,0.004090909090909091,0.003,14.696266666666666,0.6415333333333333,0.003,0.003,0.2,0.003,8.148,0.0205,0.0032404809619238474,0.0031481481481481477,0.0032222222222222222,0.0033835616438356165,0.0048875
2022-08-14 15:15:48.759798203 +0000 UTC m=+48000.991599558,1660490148,0.003,0.019600000000000003,0.017,0.004200000000000001,0.003,14.960266666666666,0.6754,0.0030869565217391303,0.003,0.2,0.003,7.224,0.02,0.00325390625,0.003108108108108108,0.003999999999999999,0.0034722222222222225,0.004658767772511848
2022-08-14 15:16:48.707606607 +0000 UTC m=+48060.939407959,1660490208,0.003,0.019600000000000003,0.018771186440677965,0.05625,0.003,15.242,0.63,0.003,0.003333333333333333,0.25,0.003,7.896,0.019375,0.003183098591549296,0.0030555555555555557,0.003533333333333333,0.0032298850574712643,0.005199999999999999
2022-08-14 15:17:48.677996487 +0000 UTC m=+48120.909797841,1660490268,0.003,0.019600000000000003,0.019342105263157897,0.004,0.003,12.097466666666667,0.6524,0.003,0.003,0.175,0.003,7.644,0.02277027027027027,0.0031145374449339206,0.00302,0.003,0.0034745762711864405,0.007499999999999997
2022-08-14 15:18:48.670211929 +0000 UTC m=+48180.902013283,1660490328,0.003,0.019600000000000003,0.018289473684210526,0.0044,0.003,16.289466666666666,0.7406666666666666,0.003,0.003,0.175,0.003,7.392,0.01978813559322034,0.003256140350877193,0.003,0.0032,0.003348837209302326,0.0048698224852071
2022-08-14 15:19:48.855121404 +0000 UTC m=+48241.086922757,1660490388,0.003,0.019600000000000003,0.01681818181818182,0.003888888888888889,0.003,14.108666666666666,0.627,0.003,0.0035,0.175,0.003,5.88,0.019130434782608695,0.003187624750499002,0.003057692307692308,0.0032857142857142855,0.0033661971830985914,0.007211538461538464
2022-08-14 15:20:48.753224901 +0000 UTC m=+48300.985026265,1660490448,0.003,0.019600000000000003,0.018352272727272727,0.004789473684210527,0.003,13.873066666666668,0.5734666666666667,0.003,0.003,0.25,0.003,6.888,0.018549999999999997,0.003188524590163935,0.0031153846153846153,0.0030800000000000003,0.0032857142857142855,0.016249999999999994
2022-08-14 15:21:48.854721303 +0000 UTC m=+48361.086522666,1660490508,0.003,0.019600000000000003,0.019107142857142857,0.00364,0.003,15.655733333333334,0.7041333333333333,0.003,0.003333333333333333,0.21249999999999997,0.003,7.476,0.01885,0.0031484098939929327,0.003,0.003,0.003265060240963856,0.00427536231884058
2022-08-14 15:22:48.999101094 +0000 UTC m=+48421.230902447,1660490568,0.003,0.019600000000000003,0.017941176470588238,0.0036153846153846154,0.003,14.359200000000001,0.6727333333333333,0.003,0.003,0.3125,0.003,7.728,0.02039473684210526,0.00325968992248062,0.003059405940594059,0.0031666666666666666,0.0034054054054054052,0.004691428571428572
2022-08-14 15:23:48.951383084 +0000 UTC m=+48481.183184439,1660490628,0.003,0.019600000000000003,0.01830357142857143,0.0035454545454545456,0.003181818181818182,14.819733333333334,0.6033333333333334,0.003,0.003,0.1,0.003,7.308,0.016853448275862073,0.0031639344262295085,0.0030325203252032523,0.003,0.0031951219512195124,0.004311320754716982
2022-08-14 15:24:48.938110623 +0000 UTC m=+48541.169911995,1660490688,0.0032222222222222222,0.019600000000000003,0.0187,0.004066666666666666,0.003,15.011333333333335,0.6608666666666667,0.0029393939393939396,0.0035,0.175,0.003,7.476,0.019107142857142857,0.003234848484848485,0.003017241379310345,0.003333333333333333,0.0033209876543209872,0.0047021276595744675
2022-08-14 15:25:48.900962187 +0000 UTC m=+48601.132763540,1660490748,0.003,0.019600000000000003,0.017358490566037735,0.004,0.003,13.866666666666665,0.7933333333333333,0.003,0.003,0.25,0.003,7.056,0.018333333333333337,0.00316988416988417,0.003056603773584906,0.003,0.003378378378378378,0.022500000000000006
2022-08-14 15:26:49.007364319 +0000 UTC m=+48661.239165687,1660490809,0.0028823529411764704,0.019600000000000003,0.018194444444444444,0.004833333333333334,0.003105263157894737,15.583333333333334,0.6454666666666667,0.003,0.0032222222222222222,0.2071428571428571,0.003,7.644,0.018297872340425535,0.003157142857142857,0.0030826446280991736,0.0031,0.0033250000000000003,0.004632075471698114
2022-08-14 15:27:48.876155726 +0000 UTC m=+48721.107957079,1660490868,0.0026,0.019600000000000003,0.018863636363636364,0.004090909090909091,0.003,14.524533333333332,0.7666666666666666,0.003,0.003,0.175,0.003,7.812,0.0215,0.0032285714285714287,0.003,0.00325,0.003459459459459459,0.004978142076502733
2022-08-14 15:28:48.920360421 +0000 UTC m=+48781.152161773,1660490928,0.002818181818181818,0.019600000000000003,0.018055555555555557,0.06458333333333334,0.003,15.198,0.7293333333333334,0.003,0.003,0.25,0.003,7.896,0.01951923076923077,0.0031247706422018345,0.003017699115044248,0.003,0.003219512195121951,0.005108695652173913
2022-08-14 15:29:48.756250731 +0000 UTC m=+48840.988052085,1660490988,0.003,0.019600000000000003,0.018194444444444444,0.03250000000000001,0.003,15.9396,0.6139333333333333,0.003,0.0034000000000000002,0.375,0.003,7.98,0.019107142857142854,0.0031989528795811515,0.0030530973451327434,0.0032857142857142855,0.0032790697674418604,0.006666666666666665
2022-08-14 15:30:48.702570809 +0000 UTC m=+48900.934372168,1660491048,0.003,0.019600000000000003,0.01788793103448276,0.005,0.003,13.360666666666667,0.6387999999999999,0.003,0.003,0.19375,0.003,8.4,0.018617021276595744,0.003123456790123457,0.0031086956521739133,0.0032222222222222222,0.003342857142857143,0.007129629629629628
2022-08-14 15:31:48.878479146 +0000 UTC m=+48961.110280508,1660491108,0.0027142857142857142,0.019600000000000003,0.018590909090909092,0.003909090909090909,0.003,13.380533333333332,0.6356666666666666,0.003,0.0036666666666666666,0.375,0.003,8.064,0.019450000000000002,0.0030916030534351145,0.0030884955752212393,0.003,0.0031518987341772153,0.01
2022-08-14 15:32:48.791004053 +0000 UTC m=+49021.022805406,1660491168,0.003,0.019600000000000003,0.018297872340425535,0.004125,0.003,14.392533333333333,0.5988,0.003,0.003,0.1375,0.003,6.552,0.02108695652173913,0.003263358778625954,0.0030980392156862747,0.0031333333333333335,0.003695652173913044,0.008214285714285714
2022-08-14 15:33:48.799145176 +0000 UTC m=+49081.030946530,1660491228,0.003,0.019600000000000003,0.01847222222222222,0.0034000000000000002,0.003,15.1228,0.5084,0.0031538461538461538,0.003,0.15,0.003,7.476,0.02,0.003367265469061876,0.003019607843137255,0.0036666666666666666,0.0033250000000000003,0.004333333333333334
2022-08-14 15:34:48.777123065 +0000 UTC m=+49141.008924451,1660491288,0.003,0.019600000000000003,0.016973684210526314,0.004636363636363636,0.0031176470588235292,15.887066666666668,0.6192666666666666,0.0030689655172413794,0.003,0.28125,0.003,7.056,0.01820754716981132,0.0031970802919708027,0.003,0.003125,0.0033414634146341463,0.007333333333333334
2022-08-14 15:35:48.784800716 +0000 UTC m=+49201.016602071,1660491348,0.003,0.019600000000000003,0.0184375,0.0036666666666666666,0.003,15.3676,0.6773333333333333,0.003,0.003,0.15,0.003,7.896,0.018571428571428572,0.003126094570928196,0.003,0.0035,0.003285714285714286,0.004073170731707317
2022-08-14 15:36:48.797145189 +0000 UTC m=+49261.028946542,1660491408,0.003,0.019600000000000003,0.018773584905660376,0.0034,0.003,19.421200000000002,0.5519333333333333,0.003,0.0035,0.175,0.003,8.82,0.018214285714285714,0.0031686046511627906,0.003046875,0.0031176470588235292,0.0032330097087378646,0.004138075313807532
2022-08-14 15:37:48.703263832 +0000 UTC m=+49320.935065186,1660491468,0.003,0.019600000000000003,0.01831818181818182,0.004125,0.003,14.846,0.707,0.003,0.003,0.21249999999999997,0.003,8.064,0.018045454545454545,0.003153284671532847,0.0030168067226890756,0.003,0.003292682926829268,0.00463
2022-08-14 15:38:48.861448024 +0000 UTC m=+49381.093249379,1660491528,0.0026,0.019600000000000003,0.019,0.0035,0.003,15.0504,0.7427999999999999,0.003,0.003,0.2125,0.003,8.82,0.019642857142857142,0.003180112570356473,0.003053571428571429,0.003,0.003168674698795181,0.004316062176165802
2022-08-14 15:39:48.913485014 +0000 UTC m=+49441.145286369,1660491588,0.003,0.019600000000000003,0.018169642857142853,0.0038000000000000004,0.003,14.181066666666668,0.7424,0.0030833333333333333,0.003,0.3125,0.003,8.064,0.019418604651162796,0.0031111111111111114,0.003018018018018018,0.0032857142857142855,0.0031250000000000006,0.004946808510638299
2022-08-14 15:40:48.865241905 +0000 UTC m=+49501.097043257,1660491648,0.003,0.019600000000000003,0.01725,0.0035555555555555557,0.003,15.805466666666668,0.7756000000000001,0.003,0.0036666666666666666,0.17499999999999996,0.003,7.56,0.017806122448979594,0.003197802197802198,0.003,0.003,0.0033116883116883116,0.005797872340425532
2022-08-14 15:41:48.864910512 +0000 UTC m=+49561.096711865,1660491708,0.003,0.019600000000000003,0.01725409836065574,0.059375000000000004,0.003,13.914933333333332,0.6242000000000001,0.003125,0.003,0.175,0.003,8.652,0.01966346153846154,0.003140952380952381,0.003019607843137255,0.003,0.003342105263157895,0.04080882352941176
2022-08-14 15:42:48.949298147 +0000 UTC m=+49621.181099510,1660491768,0.003,0.019600000000000003,0.01763157894736842,0.003999999999999999,0.003,14.546533333333333,0.6443333333333334,0.003,0.003,,0.003,7.476,0.018315217391304348,0.0031890359168241966,0.0030792079207920793,0.003,0.0034507042253521126,0.009600000000000001
2022-08-14 15:43:48.699047966 +0000 UTC m=+49680.930849328,1660491828,0.0028461538461538463,0.019600000000000003,0.017265625,0.0041111111111111105,0.003,16.3228,0.6762666666666667,0.0030833333333333333,0.003,0.175,0.003,7.812,0.02086734693877551,0.0032375886524822696,0.003032258064516129,0.003,0.003647887323943662,0.0075
2022-08-14 15:44:48.79220855 +0000 UTC m=+49741.024009902,1660491888,0.002777777777777778,0.019600000000000003,0.018850000000000002,0.025,0.003,15.244133333333334,0.5765333333333333,0.003,0.003,0.29166666666666663,0.003,7.896,0.02044117647058824,0.0032214022140221402,0.003036036036036036,0.0036,0.0035,0.012250000000000006
2022-08-14 15:45:48.825778379 +0000 UTC m=+49801.057579734,1660491948,0.003,0.019600000000000003,0.018529411764705885,0.0175,0.003,16.647866666666665,0.6923333333333334,0.003,0.0032857142857142855,0.3125,0.003,7.056,0.01994897959183673,0.0032325581395348836,0.0030714285714285717,0.0034,0.0035135135135135136,0.014038461538461552
2022-08-14 15:46:48.732608557 +0000 UTC m=+49860.964409910,1660492008,0.003,0.019600000000000003,0.017269230769230766,0.05625,0.0034000000000000002,13.474933333333333,0.6911333333333334,0.003,0.003,0.25,0.003,7.476,0.019409090909090907,0.0031799591002044988,0.003034782608695652,0.0036666666666666666,0.0033098591549295775,0.004478260869565217
2022-08-14 15:47:48.776586021 +0000 UTC m=+49921.008387377,1660492068,0.003,0.019600000000000003,0.01847222222222222,0.004733333333333333,0.0035,14.850266666666666,0.7313999999999999,0.003,0.0035,0.175,0.003,7.812,0.01921875,0.003214007782101167,0.0030380952380952386,0.0031538461538461538,0.0033733333333333337,0.0073275862068965525
2022-08-14 15:48:48.758484252 +0000 UTC m=+49980.990285605,1660492128,0.003,0.019600000000000003,0.01762931034482759,0.0033076923076923075,0.003,12.599200000000002,0.7040666666666667,0.003,0.003,0.1375,0.003,7.392,0.017674418604651163,0.0031,0.003074766355140187,0.003,0.0032058823529411765,0.0049589743589743595
2022-08-14 15:49:48.856125306 +0000 UTC m=+50041.087926659,1660492188,0.003,0.019600000000000003,0.0184375,0.0075,0.003,14.403866666666667,0.6414,0.003,0.003,0.175,0.003,7.644,0.020799999999999996,0.003161048689138577,0.003073394495412844,0.003,0.0032531645569620253,0.005
2022-08-14 15:50:48.838120337 +0000 UTC m=+50101.069921690,1660492248,0.003,0.019600000000000003,0.01855263157894737,0.003,0.003,12.7,0.5962666666666666,0.003,0.005,0.175,0.003,6.636,0.023076923076923075,0.0031666666666666666,0.0031443298969072164,0.0036666666666666666,0.003533333333333333,0.004390862944162436
2022-08-14 15:51:49.003301035 +0000 UTC m=+50161.235102389,1660492309,0.003,0.019600000000000003,0.01859375,0.0375,0.003,14.379066666666667,0.6154666666666667,0.003,0.003,0.3125,0.003,6.384,0.018522727272727274,0.003238921001926782,0.0030186915887850463,0.0031666666666666666,0.0033380281690140847,0.0053846153846153835
2022-08-14 15:52:48.907524097 +0000 UTC m=+50221.139325450,1660492368,0.003,0.019600000000000003,0.01761904761904762,0.004636363636363636,0.003,15.4904,0.6013333333333334,0.003,0.003333333333333333,0.25,0.003,7.308,0.018705357142857145,0.003222641509433962,0.0030186915887850463,0.003090909090909091,0.003197530864197531,0.004682692307692309
2022-08-14 15:53:49.036904776 +0000 UTC m=+50281.268706129,1660492429,0.003,0.019600000000000003,0.01853846153846154,0.0525,0.003,13.930533333333333,0.604,0.003,0.004,0.25,0.003,7.98,0.017901785714285714,0.003176470588235294,0.003,0.004,0.003207792207792208,0.012499999999999989
2022-08-14 15:54:48.851510642 +0000 UTC m=+50341.083311995,1660492488,0.003,0.019600000000000003,0.017901785714285714,0.003,0.003,14.348533333333332,0.6626000000000001,0.003,0.003,0.1,0.003,7.728,0.02056122448979592,0.0031871345029239762,0.003,0.003,0.003324324324324324,0.004553398058252427
2022-08-14 15:55:48.694953184 +0000 UTC m=+50400.926754537,1660492548,0.0027142857142857142,0.019600000000000003,0.019375,0.005,0.003,15.655066666666668,0.6506000000000001,0.003125,0.0036666666666666666,0.25,0.0035,6.384,0.019241071428571427,0.0031391304347826087,0.003034782608695652,0.003333333333333333,0.003216867469879518,0.004945652173913043
2022-08-14 15:56:48.808937221 +0000 UTC m=+50461.040738575,1660492608,0.003,0.019600000000000003,0.01775423728813559,0.003,0.003,12.695733333333333,0.5100666666666667,0.003,0.004,0.2,0.003,6.972,0.01951923076923077,0.0032017543859649126,0.0031555555555555555,0.004,0.0034615384615384616,0.020000000000000014
2022-08-14 15:57:49.020352544 +0000 UTC m=+50521.252153906,1660492669,0.003,0.019600000000000003,0.018203125,0.0075,0.003,14.865866666666667,0.7832666666666667,0.003,0.003,0.1375,0.003,8.232,0.017806122448979594,0.00318252427184466,0.003016949152542373,0.0035,0.003410958904109589,0.004362445414847162
2022-08-14 15:58:48.699770698 +0000 UTC m=+50580.931572062,1660492728,0.003,0.019600000000000003,0.019605263157894737,0.005,0.003,16.1596,0.5854,0.002925925925925926,0.003,0.19375,0.003,8.652,0.020988372093023254,0.003177777777777778,0.003048780487804878,0.0035454545454545456,0.003512820512820513,0.004133333333333333
2022-08-14 15:59:48.819693754 +0000 UTC m=+50641.051495110,1660492788,0.002818181818181818,0.019600000000000003,0.018225806451612904,0.08214285714285714,0.003,17.455466666666666,0.6582666666666667,0.003,0.0034000000000000002,0.1,0.003,8.904,0.022,0.0033576388888888887,0.003203703703703704,0.0034285714285714284,0.0037733333333333334,0.03055555555555557
2022-08-14 16:00:48.819967499 +0000 UTC m=+50701.051768853,1660492848,0.003,0.019600000000000003,0.0181,0.059375000000000004,0.003181818181818182,14.6608,0.6072666666666666,0.0031,0.003,0.175,0.003,8.232,0.02148936170212766,0.0032573099415204674,0.003163265306122449,0.0035,0.0035,0.006323529411764701
2022-08-14 16:01:48.833140602 +0000 UTC m=+50761.064941955,1660492908,0.003,0.019600000000000003,0.01908653846153846,0.0042727272727272735,0.003,13.257066666666667,0.6997333333333333,0.0029,0.003,0.15,0.003,8.064,0.019414893617021277,0.0031676646706586833,0.00304,0.0032222222222222222,0.0033013698630136984,0.004830188679245283
2022-08-14 16:02:48.735124883 +0000 UTC m=+50820.966926236,1660492968,0.003,0.019600000000000003,0.018724489795918366,0.046875,0.003,15.787733333333334,0.7905333333333333,0.0030666666666666668,0.003,0.2125,0.003,7.98,0.019705882352941177,0.003224561403508772,0.003053571428571429,0.0033076923076923075,0.0032272727272727275,0.007065217391304352
2022-08-14 16:03:48.765786063 +0000 UTC m=+50880.997587417,1660493028,0.003,0.019600000000000003,0.01820754716981132,0.003909090909090909,0.003,14.978,0.6086,0.003,0.003,0.2125,0.003,7.224,0.019230769230769232,0.003195933456561922,0.003034782608695652,0.0032857142857142855,0.0033544303797468354,0.004690821256038647
2022-08-14 16:04:48.774862213 +0000 UTC m=+50941.006663566,1660493088,0.0026,0.019600000000000003,0.019450000000000002,0.05416666666666666,0.0032857142857142855,14.672133333333333,0.6328666666666667,0.003,0.003,0.25,0.003,7.644,0.018076923076923077,0.003179047619047619,0.0030185185185185185,0.003,0.003177215189873418,0.004522842639593909
2022-08-14 16:05:48.803080468 +0000 UTC m=+51001.034881823,1660493148,0.003,0.019600000000000003,0.01875,0.05714285714285714,0.003,16.034,0.6944,0.003,0.003,0.2125,0.003,8.4,0.01889830508474576,0.003260397830018083,0.003018348623853211,0.003,0.0032962962962962963,0.009736842105263157
2022-08-14 16:06:48.851042779 +0000 UTC m=+51061.082844131,1660493208,0.003,0.019600000000000003,0.019,0.003666666666666667,0.0035,14.500399999999999,0.7697999999999999,0.003,0.003,0.175,0.003,7.56,0.01778846153846154,0.0031136363636363636,0.003018867924528302,0.003,0.003144578313253012,0.004179723502304148
2022-08-14 16:07:48.915327314 +0000 UTC m=+51121.147128674,1660493268,0.003,0.019600000000000003,0.0175,0.025,0.003181818181818182,13.575733333333334,0.7203333333333334,0.003,0.003,0.3333333333333333,0.003,7.392,0.0166,0.0031593291404612162,0.003,0.003142857142857143,0.0030250000000000003,0.007053571428571427
2022-08-14 16:08:48.833833857 +0000 UTC m=+51181.065635217,1660493328,0.002666666666666667,0.019600000000000003,0.01861111111111111,0.004636363636363636,0.003,16.185866666666666,0.5716,0.003,0.003,0.175,0.003,7.896,0.02010204081632653,0.003172161172161172,0.0030526315789473684,0.0032222222222222222,0.003368421052631579,0.004904255319148936
2022-08-14 16:09:48.774444788 +0000 UTC m=+51241.006246141,1660493388,0.003,0.019600000000000003,0.017857142857142856,0.0375,0.003,14.366266666666666,0.6217999999999999,0.003076923076923077,0.003,0.175,0.003,7.644,0.019545454545454543,0.0032063492063492067,0.0030877192982456145,0.0035714285714285713,0.0032666666666666664,0.008055555555555557
2022-08-14 16:10:49.037590593 +0000 UTC m=+51301.269391947,1660493449,0.003,0.019600000000000003,0.017227272727272726,0.06875,0.003,14.634533333333334,0.7206666666666667,0.0030666666666666668,0.003,0.1,0.003,7.224,0.018349056603773582,0.003123861566484517,0.0030181818181818187,0.003,0.0032531645569620253,0.00697916666666667
2022-08-14 16:11:48.955479095 +0000 UTC m=+51361.187280448,1660493508,0.002777777777777778,0.019600000000000003,0.01788793103448276,0.0036666666666666666,0.0036666666666666666,14.088799999999999,0.609,0.003,0.0035,0.19375,0.003,7.392,0.019336734693877554,0.0031807909604519777,0.0030571428571428572,0.003,0.0033733333333333337,0.004903030303030302
2022-08-14 16:12:48.811290972 +0000 UTC m=+51421.043092330,1660493568,0.003,0.019600000000000003,0.017894736842105265,0.005,0.003,16.075866666666666,0.6003333333333334,0.003,0.003,0.4166666666666667,0.003,8.064,0.01807692307692308,0.003165562913907285,0.0030952380952380953,0.0037777777777777783,0.0034197530864197526,0.01329999999999999
2022-08-14 16:13:48.750242654 +0000 UTC m=+51480.982044006,1660493628,0.0027142857142857142,0.019600000000000003,0.017901785714285714,0.0033076923076923075,0.003,13.851066666666668,0.6156666666666666,0.003,0.003,0.15,0.003,6.888,0.019489795918367345,0.0031887550200803212,0.003037735849056604,0.0032222222222222222,0.003048780487804878,0.0041004366812227066
2022-08-14 16:14:48.743223007 +0000 UTC m=+51540.975024389,1660493688,0.003,0.019600000000000003,0.017125,0.0045,0.003,15.618133333333333,0.5479333333333333,0.003,0.0035,0.375,0.003,7.476,0.018262711864406783,0.0032713754646840148,0.003033898305084746,0.0031333333333333335,0.003379746835443038,0.004096774193548387
2022-08-14 16:15:48.910980222 +0000 UTC m=+51601.142781574,1660493748,0.0028461538461538463,0.019600000000000003,0.01902777777777778,0.008125000000000002,0.003,15.640133333333333,0.5883999999999999,0.003,0.003,0.175,0.003,8.484,0.01966346153846154,0.003204379562043796,0.0030877192982456145,0.00325,0.00348,0.007142857142857141
2022-08-14 16:16:48.822969322 +0000 UTC m=+51661.054770681,1660493808,0.003,0.019600000000000003,0.01893617021276596,0.003,0.0032222222222222222,15.121333333333334,0.6675333333333333,0.0030666666666666668,0.003,0.15625,0.003,7.728,0.01859375,0.003161048689138577,0.0030181818181818187,0.00325,0.003421052631578948,0.004089108910891089
2022-08-14 16:17:48.916015876 +0000 UTC m=+51721.147817242,1660493868,0.003,0.019600000000000003,0.01818181818181818,0.05,0.003,14.454266666666667,0.6022000000000001,0.003,0.004,0.2,0.003,8.232,0.0208,0.003193181818181818,0.003121212121212121,0.0034000000000000002,0.003465753424657534,0.004765957446808511
2022-08-14 16:18:48.823085947 +0000 UTC m=+51781.054887311,1660493928,0.0026,0.019600000000000003,0.018235294117647058,0.04583333333333334,0.003,14.0008,0.5613333333333334,0.002916666666666667,0.003,0.175,0.003,7.56,0.018641304347826085,0.0031338582677165354,0.003,0.0038000000000000004,0.003123456790123457,0.0045402298850574715
2022-08-14 16:19:48.747684317 +0000 UTC m=+51840.979485671,1660493988,0.003,0.019600000000000003,0.017932692307692306,0.003,0.0034000000000000002,14.936133333333332,0.5490666666666667,0.002916666666666667,0.003,0.175,0.003,8.316,0.018973214285714284,0.003139285714285714,0.00303921568627451,0.003333333333333333,0.003240963855421687,0.004832402234636872
2022-08-14 16:20:48.978348353 +0000 UTC m=+51901.210149715,1660494048,0.003,0.019600000000000003,0.01761904761904762,0.05,0.003181818181818182,14.313066666666668,0.6462,0.003,0.003,0.33333333333333337,0.003,7.644,0.02243421052631579,0.003245398773006135,0.0031682242990654203,0.003,0.003677966101694915,0.009428571428571427
